name,sku,buy_url,image_url,description_long,price,in_stock,manufacturer,
Queen's Crown Glass Ornament,SDH2284-250,https://www.jaystrongwater.com/holiday-3/queen-s-crown-glass-ornament-sdh2284-250,https://www.jaystrongwater.com/img/product/SDH2284-250-Z.jpg?fv=8D651F1E1A81D6D55D5173C68B30A7F0-100113, When Jay Strongwater makes a crown - it could only be fit for a Queen! This royal crown is covered in Swarovski crystals - finely detailed in glitter scrolls - highlighted with a cross - fleur-de-lis and lion motifs. First sculpted in clay and then mouth-blown in glass by old-world glass artisans in Poland. Painted in ruby and amethyst enamels and even trimmed in black tipped white ermine.,122.50,In Stock,Jay Strongwater,
Lorraine Stone Edge 4in x 6in Frame,SPF5510-651,https://www.jaystrongwater.com/classics/lorraine-stone-edge-4-x-6-frame-spf5510-651,https://www.jaystrongwater.com/img/product/SPF5510-651_1-Z.jpg?fv=D9AA91762F8EF1077B98421A8785B91D-92239,Our classic Lorraine frame features a translucent gray enamel which flows over a silver toned pewter frame. The edges sparkle with faceted Labrador colored crystals. This Lorraine frame is finished with our signature pierced fleur-de-lis metal back plate and kickstand. Hand-crafted at the Jay Strongwater Rhode Island workshop. Stands vertically or horizontally.,495,In Stock,Jay Strongwater,
Sabrina Feather Vase,SDH2398-292,https://www.jaystrongwater.com/composition/sabrina-feather-vase-sdh2398-292,https://www.jaystrongwater.com/img/product/SDH2398-292-Z.jpg?fv=D7F7CE81E4AA6008FB29162EB44FCC3C-64048, This gracefully proportioned vase holds a beautiful bouquet and makes the perfect gift! Fluted gold speckled glass vase lifted on a stylized feather metal base finished in gold with sparkling crystals.,795,In Stock,Jay Strongwater,
Amadine Golden Pheasant Figurine,SDH1881-270,https://www.jaystrongwater.com/masterpieces/amadine-golden-pheasant-figurine-sdh1881-270,https://www.jaystrongwater.com/img/product/SDH1881-270_1-Z.jpg?fv=B6655DF437835ED8962772D6687AF908-126215,Our Amadine Golden Pheasant Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal - and pearl hues.,18000,In Stock,Jay Strongwater,
Juno Butterfly 3in x 4in Frame,SPF5835-292,https://www.jaystrongwater.com/composition/juno-butterfly-3-x-4-frame-spf5835-292,https://www.jaystrongwater.com/img/product/SPF5835-292_1-Z.jpg?fv=CD9EEC48BE4A2D13B9831B5401E07B7B-103168,Don’t let life’s little moments flutter by. The unadorned Juno Butterfly 3in x 4in Frame allows the jeweler’s craft of hand carved textures and hand-polished details to shine. Pewter metal is finished in 18K gold at our Rhode Island workshop - and the polished mahogany wooden back is imported from Spain.,450,In Stock,Jay Strongwater,
Effie Elephant Figurine,SDH1867-292,https://www.jaystrongwater.com/composition/effie-elephant-figurine-sdh1867-292,https://www.jaystrongwater.com/img/product/SDH1867-292_1-Z.jpg?fv=963D730E09A0627E485E93BFE67A101C-87829,Sunlight glistens on our Effie Elephant Figurine - allowing the jeweler’s craft of hand carved textures and hand-polished details to shine. Pewter metal is finished in 18K gold at our Rhode Island workshop.,375,In Stock,Jay Strongwater,
Dacia Floral Branch 8in x 10in Frame,SPF5860-292,https://www.jaystrongwater.com/composition/dacia-floral-branch-8-x-10-frame-spf5860-292,https://www.jaystrongwater.com/img/product/SPF5860-292_1-Z.jpg?fv=A1208941A72D2FC6A75B07FA1738F348-75987,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A graceful composition of metal twigs and floral blossoms surround the Dacia frame in delicate beauty. Casted in pewter and hand-polished with a 18K gold finish by our master artisans in Rhode Island. This Dacia frame is complete with a mahogany finished wood back plate and kick stand allowing it to stand vertically or horizontally.,995,In Stock,Jay Strongwater,
Tori Dragonfly 5in x 7in Frame,SPF5834-292,https://www.jaystrongwater.com/composition/tori-dragonfly-5-x-7-frame-spf5834-292,https://www.jaystrongwater.com/img/product/SPF5834-292_2-Z.jpg?fv=53D13F10288306174DC4ADE4CAD00A3D-73011,Capture cherished summer memories with a charming emblem of the season. The unadorned Tori Dragonfly 5in x 7in Frame allows the jeweler’s craft of hand carved textures and hand-polished details to shine. Pewter metal is finished in 18K gold at our Rhode Island workshop - and the polished mahogany wooden back is imported from Spain.,595,In Stock,Jay Strongwater,
Elephant Figurine - Jewel,SDH1808-250,https://www.jaystrongwater.com/holiday-1/elephant-figurine-jewel-sdh1808-250,https://www.jaystrongwater.com/img/product/SDH1808-250_1-Z.jpg?fv=DC0FDB3085E05BE3E640AA8C115D240A-68193,The majestic beauty of the animal kingdom inspires us to create some of our most coveted designs. Carved in metal - hand-painted in enamels - and set with a king’s ransom of jewels - each is dressed in bejeweled carpets worthy of a tale from Scheherazade. Our finest team of artisans spends weeks constructing and decorating each Elephant Figurine in our New York workshops on metal cast by our artisans in Rhode Island.,1680,In Stock,Jay Strongwater,
Lorraine Stone Edge 4in x 6in Frame,SPF5510-292,https://www.jaystrongwater.com/classics/lorraine-stone-edge-4-x-6-frame-spf5510-292,https://www.jaystrongwater.com/img/product/SPF5510-292_1-Z.jpg?fv=F5717F01467BD5E39063717D17794E00-85571,Sunlight glistens on our Lorraine Stone Edge 4in x 6in Frame - allowing the jeweler’s craft of hand carved textures and hand-polished details to shine. Pewter metal - finished in 18K gold at our Rhode Island workshop.,495,In Stock,Jay Strongwater,
Teagan Tulip Porcelain Box,SDH7354-293,https://www.jaystrongwater.com/boxes/teagan-tulip-porcelain-box-sdh7354-293,https://www.jaystrongwater.com/img/product/SDH7354-293_1-Z.jpg?fv=E97F5D0E17F5B425BE0239D8275C31C0-56576,Sleek and gorgeous. The Teagan Tulip Porcelain Box features a cast pewter tulip finial finished in 18K gold in our Rhode Island workshop - atop a gold-edged black porcelain box from Portugal.,250,In Stock,Jay Strongwater,
Leonard Pave Corner  4in x 6in Frame,SPF5830-224,https://www.jaystrongwater.com/love-collection/leonard-pave-corner-4-x-6-frame-spf5830-224,https://www.jaystrongwater.com/img/product/SPF5830-224_web_1-Z.jpg?fv=F2636EA4013B5E04C38EB7F6CA034D21-72224, Layers of hand-painted translucent ruby enamel surround this frame with a dazzling luminosity. This Pave Corner Frame was casted in pewter - finished in 14K gold - and hand-set with sparkling Swarovski champagne crystals. With our signature - all ruby enamel back plate – this frame is truly beautiful from any view.  Stands vertically only.,395,In Stock,Jay Strongwater,
Audra Orchid Mini Vase,SDH6594-281,https://www.jaystrongwater.com/great-gifts-1/audra-orchid-mini-vase-sdh6594-281,https://www.jaystrongwater.com/img/product/SDH6594-281_alt2-Z.jpg?fv=647527D4D8D5F5FA6251CFCA0CA9B29C-52128, The romance of one perfect jeweled orchid nestled in the neck of the Audra Vase makes for the perfect gift! Cream speckled glass vase highlighted with a 14K gold orchid painted in pale blush enamels and hand-set with sparkling crystals.,195,In Stock,Jay Strongwater,
Joy to the World Angel Glass Ornament,SDH2243-250,https://www.jaystrongwater.com/holiday-3/joy-to-the-world-angel-glass-ornament-sdh2243-250,https://www.jaystrongwater.com/img/product/SDH2243-250-Z.jpg?fv=48A23A18E1E16C0645CCE45B3500F969-115411, Our glorious angel descends - welcoming the season with her banner - wishing Joy to the World! The Angel Ornament was first sculpted in clay and then mouth-blown in glass by old-world glass artisans in Poland. Her beautifully draped gown is resplendent in berry and magenta enamels. She is covered in Swarovski crystals with an emerald banner highlighting a fine gold glitter inscription and golden wings edged in sparkling crystals.,129.50,In Stock,Jay Strongwater,
Floral Heart Glass Ornament,SDH2262-224,https://www.jaystrongwater.com/holiday-3/floral-heart-glass-ornament-sdh2262-224,https://www.jaystrongwater.com/img/product/SDH2262-224-Z.jpg?fv=901C60F600658486E58389493B4AEB18-170596, An exuberant pattern of flowers - leaves and scrolls are meticulously hand-painted on a stunning glass ornament. Enamels - glitter and hand-set Swarovski crystals crown our luxuriously lush ruby colored glass heart ornament. Each Floral Heart Ornament made by old-world glass artisans in Poland.,157.50,In Stock,Jay Strongwater,
Namoko Fighting Fish Figurine,SDH1856-269,https://www.jaystrongwater.com/masterpieces/namoko-fighting-fish-figurine-sdh1856-269,https://www.jaystrongwater.com/img/product/SDH1856-269_1-Z.jpg?fv=2F61B13F05E1861BD983FC808779867F-90961,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.The exotic never fails to captivate our imagination with alluring silhouettes and striking colors. Our solid brass fish has gently rippling fins and pierced scales - hand-painted in sheer enamels in ombré tones of gray moonstone - pearl - and gold - and shimmering with more than 13 - 000 Swarovski® crystals in black diamond - opal - jet - and gold aurum hues. The brass is poured in India - then enameled and hand-set with crystals in the Jay Strongwater Rhode Island workshop.,18000,In Stock,Jay Strongwater,
Finley Fish Round Porcelain Box,SDH7384-239,https://www.jaystrongwater.com/boxes/finley-fish-round-porcelain-box-sdh7384-239,https://www.jaystrongwater.com/img/product/SDH7384-239_1-Z.jpg?fv=F41DB8C8F91170569EA9BFF697E8CB29-61071,Finley the fish is a showstopper in his bright yellow and cerulean blue enameled stripes highlighted in white opal colored crystals. Hand-enameled with hand-set crystals on a cream porcelain box. Perfect keepsake that never fails to charm and delight!,250,In Stock,Jay Strongwater,
Emery Bejeweled 4in x 6in Frame,SPF5813-224,https://www.jaystrongwater.com/love-collection/emery-bejeweled-4-x-6-frame-spf5813-224,https://www.jaystrongwater.com/img/product/SPF5813-224_web_1-Z.jpg?fv=99BA363413E9A4143BA60472FA3DB77E-108039, Surround your true love with a waterfall of Swarovski’s finest faceted large crystals stones in tones of Ruby - Scarlet and Siam wrapping around a slim enameled border.  This Bejeweled Frame was casted in pewter - finished in 14K gold and beautifully painted in luminous ruby enamels by our finest artisans in Rhode Island. With our signature fleur-de-lis metal back plate and kickstand – this frame is truly beautiful from any view.  Stands vertically or horizontal.,1050,In Stock,Jay Strongwater,
Quinn Braided 3.5in x 5in Frame,SPF5840-232,https://www.jaystrongwater.com/classics/quinn-braided-3-5-x-5-frame-spf5840-232,https://www.jaystrongwater.com/img/product/SPF5840-232_1-Z.jpg?fv=57E8B8FF7C592F68F6AE492013590466-92112,The braided - hand-painted Quinn Braided 3.5in x 5in Frame - finished in cream-colored enamel and luxe 18K gold - is the picture of classic elegance. Mix and match these versatile braided frames with a variety of colors and finishes.,295,In Stock,Jay Strongwater,
Irene Tulip 5in x 7in Frame,SPF5816-696,https://www.jaystrongwater.com/composition/irene-tulip-5-x-7-frame-spf5816-696,https://www.jaystrongwater.com/img/product/SPF5816-696_1-Z.jpg?fv=B0801940E6980C8C84B2746062181CBD-92648,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A spring bouquet of tulips and lilies wrap around the stunning Irene floral engraved frame. Each blossom in this bouquet is hand crafted into a full dimensional carving. Casted in pewter and hand-polished to a silver tone finish by our master artisans in Rhode Island. This Irene frame is complete with a mahogany finished wood back plate and kick stand allowing it to stand vertically or horizontally.,695,In Stock,Jay Strongwater,
Mac Frog Round Porcelain Box,SDH7385-280,https://www.jaystrongwater.com/boxes/mac-frog-round-porcelain-box-sdh7385-280,https://www.jaystrongwater.com/img/product/SDH7385-280_1-Z.jpg?fv=0D0D0AB606005118CF8DBCC59155B41F-50940,It looks like Mac the frog is about to jump right off his cream porcelain box. He is expertly spotted and stripped in hand applied topaz enamels and crystals against his bright green body.  Perfect keepsake box that never fails to charm and delight!,250,In Stock,Jay Strongwater,
Conan Braided 3.5in x 5in Frame,SPF5822-292,https://www.jaystrongwater.com/composition/conan-braided-3-5-x-5-frame-spf5822-292,https://www.jaystrongwater.com/img/product/SPF5822-292_1-Z.jpg?fv=5D05BBE0D407BAB0BB860FC5D6757854-115145,A finely textured - braided frame from our Rhode Island workshop. The Conan Braided 3.5in x 5in Frame is finished in hand-polished 18K gold.,450,In Stock,Jay Strongwater,
Amy Pave Lips Box,SDH7397-224,https://www.jaystrongwater.com/love-collection/amy-pave-lips-box-sdh7397-224,https://www.jaystrongwater.com/img/product/SDH7397-224_no_effect-Z.jpg?fv=F62155732571AB6837F423F182EFAF5B-96811, Fall in love with this precious lip box – a perfect pop of color that sparkles no matter where you place it. These dazzling red lips have been completely covered in over 3000 hand-set Swarovski Siam crystals! The Pave Lip Box began as a hand-carved clay model - then molded in metal - finished in 14k gold and hand-painted in translucent ruby enamels and lined in bright white enamel. ,2400,In Stock,Jay Strongwater,
Catalina Porcelain Fluted Butterfly Bowl,SDH2441-292,https://www.jaystrongwater.com/composition/catalina-porcelain-fluted-butterfly-bowl-sdh2441-292,https://www.jaystrongwater.com/img/product/SDH2441-292_1-Z.jpg?fv=4671704ADF3608CFBA3CF22DA64D3057-42021,Let your flight of fancy take wing. A study in exquisite contrasts: meticulously crafted and hand polished butterflies—finished in 18K gold—alight on the clean - glazed porcelain shape of our Catalina Porcelain Fluted Butterfly Bowl. Butterflies cast and forged in Rhode Island. Porcelain crafted in Portugal.,495,In Stock,Jay Strongwater,
